id,page_views,offers,orders,company_reply_rate,product_completness,total_order_value_in_euro,monetize_amount,wootric_score,Groups on Final Points,KmeansClusterPredicted_2Clusters,KmeansClusterPredicted_3Clusters,KmeansClusterPredicted_4Clusters,KmeansClusterPredicted_5Clusters,cluster 5 RM,KmeansClusterPredicted_6Clusters,KmeansClusterPredicted_7Clusters,KmeansClusterPredicted_8Clusters
464,0.021185549,0,0,0.578125,0.29254902,0,0,0,1,0,1,1,0,2,0,6,7
465,0.001403016,0,0,0,0.89,0,0,0,1,1,0,2,2,3,1,4,2
466,0.025675202,0,0,0.210526316,0.652352941,0,0,0,1,1,0,2,2,3,1,4,2
467,0.004840407,0.002277904,0.009090909,0,0.835,0,0,0,1,1,0,2,2,3,1,4,2
468,0.001894072,0,0,0,0.883333333,0,0,0,1,1,0,2,2,3,1,4,2
469,0.011715188,0.002277904,0,0,0.86,0,0,0,1,1,0,2,2,3,1,4,2
470,0.019852683,0,0,0,0.86,0,0,0,1,1,0,2,2,3,1,4,2
471,0.017257103,0,0,0,0.86,0,0,0,1,1,0,2,2,3,1,4,2
472,0.003647843,0.006833713,0,0,0.842777778,0,0,0,1,1,0,2,2,3,1,4,2
473,0.00933006,0,0,0.153846154,0.71,0,0,0,1,1,0,2,2,3,1,4,2
474,0.006874781,0.002277904,0,0.333333333,0.523333333,0,0,0,1,1,0,2,1,3,0,6,7
475,0.011294283,0,0,0,0.86,0,0,0,1,1,0,2,2,3,1,4,2
476,0.010522624,0.004555809,0,0.555555556,0.286363636,0,0,0,1,0,1,1,0,2,0,6,7
477,0.005752368,0,0,0,0.864418605,0,0,0,1,1,0,2,2,3,1,4,2
478,0.009680814,0,0,0,0.86,0,0,0,1,1,0,2,2,3,1,4,2
479,0.009470361,0,0,0,0.86,0,0,0,1,1,0,2,2,3,1,4,2
480,0.002174676,0,0,0.25,0.616666667,0,0,0,1,1,0,2,1,3,4,2,7
481,0.008628551,0,0,0,0.86,0,0,0,1,1,0,2,2,3,1,4,2
482,0.008418099,0,0,0,0.86,0,0,0,1,1,0,2,2,3,1,4,2
483,0.007435987,0,0,0,0.86,0,0,0,1,1,0,2,2,3,1,4,2
484,0.007085233,0,0,0,0.86,0,0,0,1,1,0,2,2,3,1,4,2
485,0.006032971,0,0,0,0.86,0,0,0,1,1,0,2,2,3,1,4,2
486,0.004489653,0,0,0,0.86,0,0,0,1,1,0,2,2,3,1,4,2
487,0.003998597,0,0,0,0.86,0,0,0,1,1,0,2,2,3,1,4,2
488,0.00343739,0,0,0,0.86,0,0,0,1,1,0,2,2,3,1,4,2
489,0.00343739,0,0,0,0.86,0,0,0,1,1,0,2,2,3,1,4,2
490,0.002665731,0,0,0,0.86,0,0,0,1,1,0,2,2,3,1,4,2
491,0.00252543,0,0,0,0.86,0,0,0,1,1,0,2,2,3,1,4,2
492,0.002455279,0,0,0,0.86,0,0,0,1,1,0,2,2,3,1,4,2
493,0.002314977,0,0,0,0.86,0,0,0,1,1,0,2,2,3,1,4,2
494,0.001473167,0,0,0,0.86,0,0,0,1,1,0,2,2,3,1,4,2
495,0.001332866,0,0,0,0.86,0,0,0,1,1,0,2,2,3,1,4,2
496,0.001262715,0,0,0,0.86,0,0,0,1,1,0,2,2,3,1,4,2
497,0.043914416,0.009111617,0,0.382352941,0.398534483,0,0,0,1,1,0,2,1,4,0,6,7
498,0.001052262,0,0,0,0.86,0,0,0,1,1,0,2,2,3,1,4,2
499,0.000911961,0,0,0,0.86,0,0,0,1,1,0,2,2,3,1,4,2
500,0.000631357,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
501,0.000561207,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
502,0.000561207,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
503,0.000491056,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
504,0.000491056,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
505,0.000420905,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
506,0.000420905,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
507,0.000420905,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
508,0.000350754,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
509,0.000280603,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
510,0,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
511,0,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
512,0,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
513,0,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
514,0,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
515,0,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
516,0,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
517,0,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
518,0,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
519,0,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
520,0,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
521,0,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
522,0,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
523,0,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
524,0,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
525,0,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
526,0,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
527,0,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
528,0,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
529,0,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
530,0,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
531,0,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
532,0,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
533,0,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
534,0,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
535,0,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
536,0,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
537,0,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
538,0,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
539,0,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
540,0,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
541,0,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
542,0,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
543,0,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
544,0,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
545,0,0,0,0,0.86,0,0,0,2,1,0,2,2,3,1,4,2
546,0.003156787,0,0,0,0.856666667,0,0,0,2,1,0,2,2,3,1,4,2
547,0.003297089,0,0,0,0.855,0,0,0,2,1,0,2,2,3,1,4,2
548,0.004209049,0,0,0.375,0.477737705,0,0,0,2,1,0,2,1,3,0,6,7
549,0.014591371,0.006833713,0,0,0.81,0,0,0,2,1,0,2,2,3,1,4,2
550,0.016064539,0.01594533,0,0.25,0.518,0,0,0,2,1,0,2,1,3,4,2,7
551,0.003016485,0,0,0,0.843333333,0,0,0,2,1,0,2,2,3,1,4,2
552,0.001192564,0,0,0,0.84,0,0,0,2,1,0,2,2,3,1,4,2
553,0.009470361,0,0,0.411764706,0.419230769,0,0,0,2,1,0,2,1,4,0,6,7
554,0.004068748,0,0,0,0.835714286,0,0,0,2,1,0,2,2,3,1,4,2
555,0.014240617,0,0,0.111111111,0.71,0,0,0,2,1,0,2,2,3,1,4,2
556,0,0,0,0,0.835,0,0,0,2,1,0,2,2,3,1,4,2
557,0.001894072,0,0,0,0.83,0,0,0,2,1,0,2,2,3,1,4,2
558,0.061873027,0,0,0.055555556,0.71,0,0,0,2,1,0,2,2,3,1,4,2
559,0.00084181,0,0,0.461538462,0.36,0,0,0,2,1,1,1,1,4,0,6,7
560,0.006524027,0.006833713,0,0.25,0.535,0,0,0,2,1,0,2,1,3,4,2,7
561,0.072746405,0,0,0.24,0.506027397,0,0,0,2,1,0,2,1,3,4,2,7
562,0.001403016,0,0,0,0.817142857,0,0,0,2,1,0,2,2,3,1,4,2
563,0.029042441,0.009111617,0,0.291666667,0.457380952,0,0,0,2,1,0,2,1,3,0,6,7
564,0,0,0,0,0.81,0,0,0,2,1,0,2,2,3,1,4,2
565,0.003016485,0,0,0.166666667,0.64,0,0,0,2,1,0,2,2,3,1,4,2
566,0.043984567,0.002277904,0,0,0.754285714,0,0,0,2,1,0,2,2,3,1,4,2
567,0.003156787,0.004555809,0,0,0.785,0,0,0,2,1,0,2,2,3,1,4,2
568,0.004700105,0,0,0,0.8,0,0,0,2,1,0,2,2,3,1,4,2
569,0,0,0,0,0.804545455,0,0,0,2,1,0,2,2,3,1,4,2
570,0.014661522,0.006833713,0,0.25,0.511407407,0,0,0,2,1,0,2,1,3,4,2,7
571,0.003156787,0.002277904,0,0.3125,0.476666667,0,0,0,2,1,0,2,1,3,0,6,7
572,0.019501929,0,0,0.210526316,0.57,0,0,0,2,1,0,2,1,3,4,2,1
573,0.01192564,0,0,0.076923077,0.71,0,0,0,2,1,0,2,2,3,1,4,2
574,0.008909155,0.002277904,0,0.37704918,0.403773585,0,0,0,2,1,0,2,1,4,0,6,7
575,0.065170116,0.06833713,0,0.254385965,0.202857143,0,0,0,2,1,2,0,3,4,2,0,3
576,0.006032971,0,0,0,0.785,0,0,0,2,1,0,2,2,3,1,4,2
577,0.028130481,0.013667426,0,0.206666667,0.500933333,0,0,0,2,1,0,2,1,3,4,2,1
578,0.002314977,0,0,0,0.785,0,0,0,2,1,0,2,2,3,1,4,2
579,0.009049456,0,0,0,0.777619048,0,0,0,2,1,0,2,2,3,1,4,2
580,0,0,0,0,0.786666667,0,0,0,2,1,0,2,2,3,1,4,2
581,0,0,0,0,0.785,0,0,0,2,1,0,2,2,3,1,4,2
582,0,0,0,0,0.785,0,0,0,2,1,0,2,2,3,1,4,2
583,0,0,0,0,0.785,0,0,0,2,1,0,2,2,3,1,4,2
584,0,0,0,0,0.785,0,0,0,2,1,0,2,2,3,1,4,2
585,0,0,0,0,0.785,0,0,0,2,1,0,2,2,3,1,4,2
586,0,0,0,0,0.785,0,0,0,2,1,0,2,2,3,1,4,2
587,0,0,0,0,0.785,0,0,0,2,1,0,2,2,3,1,4,2
588,0,0,0,0,0.785,0,0,0,2,1,0,2,2,3,1,4,2
589,0.003647843,0.002277904,0,0,0.771666667,0,0,0,2,1,0,2,2,3,1,4,2
590,0.005331463,0,0,0,0.775,0,0,0,2,1,0,2,2,3,1,4,2
591,0.009049456,0,0,0.476190476,0.287464789,0,0,0,2,1,2,0,1,4,0,6,7
592,0.011153981,0.006833713,0,0.396551724,0.336216216,0,0,0,2,1,2,0,1,4,0,6,7
593,0.000911961,0,0,0.2,0.57,0,0,0,2,1,0,2,1,3,4,2,1
594,0.005331463,0,0,0.473684211,0.29,0,0,0,2,1,2,0,1,4,0,6,7
595,0.051981761,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
596,0.007155384,0,0,0.083333333,0.6708,0,0,0,2,1,0,2,2,3,1,4,2
597,0.010803227,0,0,0.5,0.2492,0,0,0,2,1,2,0,1,4,0,6,7
598,0,0,0,0,0.76,0,0,0,2,1,0,2,2,3,1,4,2
599,0,0,0,0,0.76,0,0,0,2,1,0,2,2,3,1,4,2
600,0.000911961,0,0,0,0.7525,0,0,0,2,1,0,2,2,3,1,4,2
601,0,0,0,0,0.752857143,0,0,0,2,1,0,2,2,3,1,4,2
602,0.011715188,0,0,0.19047619,0.542,0,0,0,2,1,0,2,1,3,4,2,1
603,0.00252543,0,0,0.166666667,0.573255814,0,0,0,2,1,0,2,1,3,4,2,1
604,0,0,0,0,0.738333333,0,0,0,2,1,0,2,2,3,1,4,2
605,0.016695896,0.002277904,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
606,0.000210452,0,0,0,0.731428571,0,0,0,2,1,0,2,2,3,1,4,2
607,0.020694493,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
608,0.001543318,0.004555809,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
609,0.025885654,0,0,0,0.703333333,0,0,0,2,1,0,2,2,3,1,4,2
610,0.062364083,0,0,0.166666667,0.5,0,0,0,2,1,0,2,1,3,4,2,1
611,0.003086636,0.004555809,0,0.230769231,0.476666667,0,0,0,2,1,0,2,1,3,4,2,1
612,0.013960014,0,0,0.125,0.5875,0,0,0,2,1,0,2,1,3,4,2,1
613,0.015222729,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
614,0.005331463,0.002277904,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
615,0.003858295,0.002277904,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
616,0.012346545,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
617,0.016836198,0,0,0.1875,0.5175,0,0,0,2,1,0,2,1,3,4,2,1
618,0.014801824,0.002277904,0,0,0.697272727,0,0,0,2,1,0,2,2,3,1,4,2
619,0.001473167,0.002277904,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
620,0.010452473,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
621,0.010382322,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
622,0.001122413,0.002277904,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
623,0.009470361,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
624,0.009049456,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
625,0.008628551,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
626,0.00764644,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
627,0.004209049,0,0,0.142857143,0.57,0,0,0,2,1,0,2,1,3,4,2,1
628,0.006944932,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
629,0.006453876,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
630,0.006243423,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
631,0.001052262,0,0,0,0.715,0,0,0,2,1,0,2,2,3,1,4,2
632,0.00596282,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
633,0.005752368,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
634,0.005050859,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
635,0.004700105,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
636,0.004559804,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
637,0.001753771,0,0,0,0.7125,0,0,0,2,1,0,2,2,3,1,4,2
638,0.003928446,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
639,0.003928446,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
640,0.003788145,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
641,0.003647843,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
642,0.003647843,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
643,0.003577692,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
644,0.003577692,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
645,0.00343739,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
646,0.003297089,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
647,0.003156787,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
648,0.002806033,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
649,0.002665731,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
650,0.002455279,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
651,0.002034374,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
652,0.001964223,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
653,0.00168362,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
654,0.001613469,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
655,0.042441249,0,0,0.153225806,0.515806452,0,0,0,2,1,0,2,1,3,4,2,1
656,0.001473167,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
657,0.001262715,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
658,0.001262715,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
659,0.001122413,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
660,0.001122413,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
661,0.001122413,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
662,0,0,0,0,0.711111111,0,0,0,2,1,0,2,2,3,1,4,2
663,0.000911961,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
664,0.000771659,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
665,0.000701508,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
666,0.000631357,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
667,0.000631357,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
668,0.000561207,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
669,0.000491056,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
670,0.000420905,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
671,0.000420905,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
672,0.000350754,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
673,0.000280603,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
674,0.000280603,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
675,0.000280603,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
676,0.000210452,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
677,0.000210452,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
678,0.000140302,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
679,7.02E-05,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
680,7.02E-05,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
681,7.02E-05,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
682,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
683,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
684,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
685,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
686,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
687,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
688,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
689,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
690,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
691,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
692,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
693,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
694,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
695,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
696,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
697,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
698,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
699,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
700,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
701,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
702,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
703,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
704,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
705,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
706,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
707,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
708,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
709,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
710,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
711,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
712,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
713,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
714,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
715,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
716,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
717,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
718,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
719,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
720,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
721,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
722,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
723,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
724,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
725,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
726,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
727,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
728,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
729,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
730,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
731,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
732,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
733,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
734,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
735,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
736,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
737,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
738,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
739,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
740,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
741,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
742,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
743,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
744,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
745,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
746,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
747,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
748,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
749,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
750,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
751,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
752,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
753,0,0,0,0,0.71,0,0,0,2,1,0,2,2,3,1,4,2
754,0.014661522,0.006833713,0,0.373134328,0.291918605,0,0,0,2,1,2,0,1,4,0,6,7
755,0.009610663,0,0,0,0.697272727,0,0,0,2,1,0,2,2,3,1,4,2
756,0.002034374,0,0,0,0.7044,0,0,0,2,1,0,2,2,3,1,4,2
757,0.001543318,0,0,0,0.703488372,0,0,0,2,1,0,2,2,3,1,4,2
758,0.006594177,0,0,0.15625,0.541176471,0,0,0,2,1,0,2,1,3,4,2,1
759,0.005191161,0,0,0,0.694444444,0,0,0,2,1,0,2,2,3,1,4,2
760,0.041318835,0,0,0.226277372,0.429583333,0,0,0,2,1,0,2,1,4,4,2,1
761,0.002174676,0,0,0.125,0.57,0,0,0,2,1,0,2,1,3,4,2,1
762,0.001964223,0,0,0.125,0.57,0,0,0,2,1,0,2,1,3,4,2,1
763,0.00764644,0,0,0.125,0.561764706,0,0,0,2,1,0,2,1,3,4,2,1
764,0.004840407,0,0,0.217391304,0.47,0,0,0,2,1,0,2,1,3,4,2,1
765,0.001753771,0,0,0,0.69,0,0,0,2,1,0,2,2,3,1,4,2
766,0.007225535,0,0,0.333333333,0.349130435,0,0,0,2,1,2,0,1,4,0,6,7
767,0.020904946,0,0,0,0.666666667,0,0,0,2,1,0,2,2,3,1,4,2
768,0.004489653,0,0,0,0.679454546,0,0,0,2,1,0,2,2,3,1,4,2
769,0.001613469,0,0,0,0.682,0,0,0,2,1,0,2,2,3,1,4,2
770,0,0,0,0,0.683333333,0,0,0,2,1,0,2,2,3,1,4,2
771,0.046860751,0.004555809,0,0.205128205,0.412179487,0,0,0,2,1,0,2,1,4,4,2,1
772,0.031287268,0.002277904,0,0.211764706,0.43,0,0,0,2,1,0,2,1,4,4,2,1
773,0,0,0,0,0.682,0,0,0,2,1,0,2,2,3,1,4,2
774,0.04258155,0,0,0.209150327,0.429583333,0,0,0,2,1,0,2,1,4,4,2,1
775,0.023921431,0.025056948,0,0.375,0.180372671,0,0,0,2,1,2,0,3,4,0,6,7
776,0.000280603,0,0,0,0.6775,0,0,0,2,1,0,2,2,3,1,4,2
777,0.011855489,0,0,0,0.663333333,0,0,0,2,1,0,2,2,3,1,4,2
778,0,0,0,0,0.675,0,0,0,2,1,0,2,2,3,1,4,2
779,0.053665381,0,0,0.337837838,0.281470588,0,0,0,2,1,2,0,1,4,0,6,7
780,0,0.002277904,0,0,0.663333333,0,0,0,2,1,0,2,2,3,1,4,2
781,0.007856892,0,0,0.285714286,0.378571429,0,0,0,2,1,0,2,1,4,0,6,7
782,0.010733076,0.004555809,0.018181818,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
783,0.000701508,0,0,0,0.67,0,0,0,2,1,0,2,2,3,1,4,2
784,0,0,0,0,0.67,0,0,0,2,1,0,2,2,3,1,4,2
785,0,0,0,0,0.67,0,0,0,2,1,0,2,2,3,1,4,2
